TTRDR,TARBN,TKMKT,TKTIN,TKICC,TKIC2,TKIC3,TKMDT,TKCSP,TKSFX,TTRDT,TTRNO,TTRNP,TCTPR,TMKDP,TMKPR,TCNSS,TTRNA,TCTAM,TCMAM,TCCAM,TSTAM,TTCOM,TCMOR,TCMOV,TNAME,TCRVI,TPSIN,TCACT,TSPCD,TSTDT,TDBEI,TPRIN,TAINT,TFLAM,TCFLM,TMTNO,TRTID,TRMIL,TRPOL,TTBAM,TCOMC,TTTOC,TSAMT,TDOVR,TVERF,TTIME,TDATE,TJIOF,TFSOD,TFADJ,TCLAM,TWICF,TDACT,TVUSR,TBDSF,TUSER,TPOCG,TPODT,TPONO,TPOFA,TUPNO,TMHIN,TBACT,TSPNO,TACAM,TFTCH,TDYLD,TFMAM,TFACM,TCLFG,TGTID,TSGAC,TCLST,TASDT,TBAOV,TCCNS,TPIOV,TTFEE,TSCOR,TSCOV,TTSCR,TNCFF,TMSFF,TCHSC,TPOOL,TCFDL,TFDAD,TCLDM,TFDSD,TCMIN,TDVDT,TTNSC,TSECC,TSTCC,TEXRT,TVLDT,TNIOF,TPWFG,TIDFG,TENCD,TDPCD,TPOFM,TWIDP,TETID,TTBXF,TEDFG,TKCUR,TSTSC,TSERF,TPAOF,TBERT,TDFBC,TTMMF,TAMCD,TTASP,TTCEF,TGRPA,TLSML,TTFE2,TTFE3,TTFE4,TPAZP,TMBDA,TCNTA,TCNFA,TCNCA,TCNSA,TCNFM,TXPTP,TBLOT,TRPMR,TRMRD,TRZMD,TRMPR,TSLTY,TMKUP,TAUES,TSCUC,TMKPH,TAUEI,THANM,TTGCA,TTGMF,TTDRG,TOLNK,TOLNO,TZSTF,TLTAM,TFLRC,TPMOD,TACBC,TPYAC,TSDOF,TECRT,TEFCR,TSFKG,TCFCM,TDFCM,TCYLD,TFPAZ,TCHOD,TCHOV,TTXB1,TTXB2,TOASD,TOAOP,TOAPR,TPROA,TOAFA,TOAYL,TTPPY,TBPPY,TCHCK,TPTRD,THRID,TXDAI,TESPC,TGPSI,TEXTS,TPDFL,TFMDA,TEFPV,TEFBV,TPFBV,TLBYF,TLTPR,TLOPL,TAVDT,TLAAD,TDPCN,TAPCN,TADAM,TCMSF,TBTC1,TBTC2,TBTC3,TSHFG,TMDCF,TINCD,TCDCO,TSSDT,TSSPR,TSXDT,TSXPR,TOSTD,TORPL,TPYLD,TPYLT,TYCDT,TPZDT,TWAVP,TREOF,TTAPP,TMCOG,TCNST,TFDTF,TPTPF,TSSTP,TSXTP,TTAZP,TSSTD,TSXTD,TSPRC,TCNFY,TSARD,TSAPR,TSART,TDORI,TDOSI,TSBTY,TEID2,TOBMP,TCLCN,TDVRF,TSYTF,TSBOA,TDRID,TCSDT,TLITI,TLIRC,TPOCM,TTAAM,TNNER,TOFRD,TOFCD,TCDEP,TSYNI,TTRD2,TEEXR,TROFB,TSLVC,TEHMS,TORDT,TORPR,TORLD,TORTI,TIEDC,TBCEF,TPBCS,TEQFG,TSPRN,TSAIN,TPICO,TSBID,TSRSP,TRFRT,TMBTT,TTRRT,TPIMR,TCNYL,TMPOL,TTLCI,TFLTD,TTMCY,TCAPF,TCDPI,TTRPP,TCTME,TCDTE,TRERC,TSMMY,TBDPO,TBDPR,TBDAI,TEMPI,TCHCT,TSRCE,TPBPD,TCTWH,TTAXT,TEXVN,TPRTD,TPPAI,TCPID,TINRT,TAPIN,TCKDA,TCKTM,TCKUS,TSCTT,TOATD,TTPNC,TTNIN,TTNAT,TTNGL,TTNGS,TTNGT,TSRTO,TSPRI,TEPRI,TTPAM,THIOF,TAMPI,TPNLI,TBGFD
DMM1,0,5,11,AGF ,      ,      ,20190615,1.5,223616,20160715,11, 90        P,90,90,90,        ,10,10,10,0,10,0,0, ,C   AGY AGY    1.5     06/15/19,   ,P,NN11990     ,   ,20160712, ,9000000,11250,            ,0,999999999,               ,0, ,           ,    , ,0, ,V,152118,20160715, ,0,0,0, ,100000,*EXTERNAL , ,*EXTERNAL , ,0,0,0,13, ,            ,0,10, ,           ,10,10,Y,           ,      , ,20160712, ,0,0,0,         , ,0, ,1,  ,1,0,0,0,0, ,0,0,USD,USD,100,20160712, , , ,SI  ,  ,0,            ,715008, ,0,10,10, , ,100,            , , ,0, ,FKGTCUS     ,0,0,0,0,0,      ,10000000,0,10000000,10000000,10000000,90,  ,0,        ,        ,0,   ,                 ,   , , , ,15:21,0, ,    ,               , , ,10,   , ,      ,                    ,   ,100,1.5, ,0,               ,0,0, , ,   ,      ,0,            ,0,0,0,0,0,0, ,          ,                    ,   ,   ,                         ,   ,D,100000,0,0,0, ,0,0,        ,0,0,0,10, ,  ,  ,  ,Y, , , ,        ,0,        ,0,        ,1,0,        ,20190615,20190615,0, ,0, , , , ,0,0,0,        ,        ,    ,0,        ,0, ,0, ,    ,                    , ,1, , , ,                    ,        ,                    , ,0,0, , ,    ,      ,          ,    ,100,            ,      ,15:21:18,        ,            ,            , , , ,            , ,9000000,11250, ,                    ,0,0, ,  , ,            ,1, , , ,0,0, ,15.21.18,20160715, ,0,1,9000000,11250,     ,  ,   , ,0,  ,         ,               ,     ,     ,0, ,        ,        ,          , ,0,            , ,   ,                              ,0,0, ,0,0,0, ,    ,                              ,                                                                                                                                                                                                                                                                
DBA1,0,5,11,AGF ,      ,      ,20190615,1.5,223616,20160715,12, 90        P,90,90,90,        ,10,10,10,0,10,0,0, ,C   AGY AGY    1.5     06/15/19,   ,S,9999990,   ,20160712, ,9000000,11250,            ,0,999999999,               ,0, ,           ,    , ,0, ,V,152118,20160715, ,0,0,0, ,100000,*EXTERNAL , ,*EXTERNAL , ,0,0,0,13, ,            ,0,10, ,           ,10,10,Y,           ,      , ,20160712, ,0,0,0,         , ,0, ,1,  ,1,0,0,0,0, ,0,0,USD,USD,100,20160712, , , ,SI  ,  ,0,            ,715009, ,0,10,10, , ,100,            , , ,0, ,WBUH60      ,0,0,0,0,0,      ,10000000,0,10000000,10000000,10000000,90,  ,0,        ,        ,0,   ,                 ,   , , , ,15:21,0, ,    ,               , , ,10,   , ,      ,                    ,   ,100,1.5, ,0,               ,0,0, , ,   ,      ,0,            ,0,0,0,0,0,0, ,          ,                    ,   ,   ,                         ,   ,D,100000,0,0,0, ,0,0,        ,0,0,0,10, ,  ,  ,  ,Y, , , ,        ,0,        ,0,        ,1,0,        ,20190615,20190615,0, ,0, , , , ,0,0,0,        ,        ,    ,0,        ,0, ,0, ,    ,                    , ,1, , , ,                    ,        ,                    , ,0,0, , ,    ,      ,          ,    ,100,            ,      ,15:21:18,        ,            ,            , , , ,            , ,9000000,11250, ,                    ,0,0, ,  , ,            ,1, , , ,0,0, ,15.21.18,20160715, ,0,1,9000000,11250,     ,  ,   , ,0,  ,         ,               ,     ,     ,0, ,        ,        ,          , ,0,            , ,   ,                              ,0,0, ,0,0,0, ,    ,                              ,                                                                                                                                                                                                                                                                
DBA1,0,5,11,AGF ,      ,      ,20190615,1.5,223616,20160715,13, 90        P,90,90,90,        ,10,10,10,0,10,0,0, ,C   AGY AGY    1.5     06/15/19,   ,S,L005050     ,   ,20160712, ,9000000,11250,            ,0,999999999,               ,0, ,           ,    , ,0, ,V,152118,20160715, ,0,0,0, ,100000,*EXTERNAL , ,*EXTERNAL , ,0,0,0,13, ,            ,0,10, ,           ,10,10,Y,           ,      , ,20160712, ,0,0,0,         , ,0, ,1,  ,1,0,0,0,0, ,0,0,USD,USD,100,20160712, , , ,SI  ,  ,0,            ,715010, ,0,10,10, , ,100,            , , ,0, ,BBSUIFR     ,0,0,0,0,0,      ,10000000,0,10000000,10000000,10000000,90,  ,0,        ,        ,0,   ,                 ,   , , , ,15:21,0, ,    ,               , , ,10,   , ,      ,                    ,   ,100,1.5, ,0,               ,0,0, , ,   ,      ,0,            ,0,0,0,0,0,0, ,          ,                    ,   ,   ,                         ,   ,D,100000,0,0,0, ,0,0,        ,0,0,0,10, ,  ,  ,  ,Y, , , ,        ,0,        ,0,        ,1,0,        ,20190615,20190615,0, ,0, , , , ,0,0,0,        ,        ,    ,0,        ,0, ,0, ,    ,                    , ,1, , , ,                    ,        ,                    , ,0,0, , ,    ,      ,          ,    ,100,            ,      ,15:21:18,        ,            ,            , , , ,            , ,9000000,11250, ,                    ,0,0, ,  , ,            ,1, , , ,0,0, ,15.21.18,20160715, ,0,1,9000000,11250,     ,  ,   , ,0,  ,         ,               ,     ,     ,0, ,        ,        ,          , ,0,            , ,   ,                              ,0,0, ,0,0,0, ,    ,                              ,                                                                                                                                                                                                                                                                
DBA1,0,5,11,AGF ,      ,      ,20190615,1.5,223616,20160715,14, 90        P,90,90,90,        ,10,10,10,0,10,0,0, ,C   AGY AGY    1.5     06/15/19,   ,S,FF22040     ,   ,20160712, ,9000000,11250,            ,0,999999999,               ,0, ,           ,    , ,0, ,V,152118,20160715, ,0,0,0, ,100000,*EXTERNAL , ,*EXTERNAL , ,0,0,0,13, ,            ,0,10, ,           ,10,10,Y,           ,      , ,20160712, ,0,0,0,         , ,0, ,1,  ,1,0,0,0,0, ,0,0,USD,USD,100,20160712, , , ,SI  ,  ,0,            ,715011, ,0,10,10, , ,100,            , , ,0, ,BBCBRBR     ,0,0,0,0,0,      ,10000000,0,10000000,10000000,10000000,90,  ,0,        ,        ,0,   ,                 ,   , , , ,15:21,0, ,    ,               , , ,10,   , ,      ,                    ,   ,100,1.5, ,0,               ,0,0, , ,   ,      ,0,            ,0,0,0,0,0,0, ,          ,                    ,   ,   ,                         ,   ,D,100000,0,0,0, ,0,0,        ,0,0,0,10, ,  ,  ,  ,Y, , , ,        ,0,        ,0,        ,1,0,        ,20190615,20190615,0, ,0, , , , ,0,0,0,        ,        ,    ,0,        ,0, ,0, ,    ,                    , ,1, , , ,                    ,        ,                    , ,0,0, , ,    ,      ,          ,    ,100,            ,      ,15:21:18,        ,            ,            , , , ,            , ,9000000,11250, ,                    ,0,0, ,  , ,            ,1, , , ,0,0, ,15.21.18,20160715, ,0,1,9000000,11250,     ,  ,   , ,0,  ,         ,               ,     ,     ,0, ,        ,        ,          , ,0,            , ,   ,                              ,0,0, ,0,0,0, ,    ,                              ,                                                                                                                                                                                                                                                                
DBA1,0,5,11,AGF ,      ,      ,20190615,1.5,223616,20160715,15, 90        P,90,90,90,        ,10,10,10,0,10,0,0, ,C   AGY AGY    1.5     06/15/19,   ,S,CC35480     ,   ,20160712, ,9000000,11250,            ,0,999999999,               ,0, ,           ,    , ,0, ,V,152118,20160715, ,0,0,0, ,100000,*EXTERNAL , ,*EXTERNAL , ,0,0,0,13, ,            ,0,10, ,           ,10,10,Y,           ,      , ,20160712, ,0,0,0,         , ,0, ,1,  ,1,0,0,0,0, ,0,0,USD,USD,100,20160712, , , ,SI  ,  ,0,            ,715012, ,0,10,10, , ,100,            , , ,0, ,BBOFAUS     ,0,0,0,0,0,      ,10000000,0,10000000,10000000,10000000,90,  ,0,        ,        ,0,   ,                 ,   , , , ,15:21,0, ,    ,               , , ,10,   , ,      ,                    ,   ,100,1.5, ,0,               ,0,0, , ,   ,      ,0,            ,0,0,0,0,0,0, ,          ,                    ,   ,   ,                         ,   ,D,100000,0,0,0, ,0,0,        ,0,0,0,10, ,  ,  ,  ,Y, , , ,        ,0,        ,0,        ,1,0,        ,20190615,20190615,0, ,0, , , , ,0,0,0,        ,        ,    ,0,        ,0, ,0, ,    ,                    , ,1, , , ,                    ,        ,                    , ,0,0, , ,    ,      ,          ,    ,100,            ,      ,15:21:18,        ,            ,            , , , ,            , ,9000000,11250, ,                    ,0,0, ,  , ,            ,1, , , ,0,0, ,15.21.18,20160715, ,0,1,9000000,11250,     ,  ,   , ,0,  ,         ,               ,     ,     ,0, ,        ,        ,          , ,0,            , ,   ,                              ,0,0, ,0,0,0, ,    ,                              ,                                                                                                                                                                                                                                                                
DBA1,0,5,11,AGF ,      ,      ,20190615,1.5,223616,20160715,16, 90        P,90,90,90,        ,10,10,10,0,10,0,0, ,C   AGY AGY    1.5     06/15/19,   ,S,FF87720     ,   ,20160712, ,9000000,11250,            ,0,999999999,               ,0, ,           ,    , ,0, ,V,152118,20160715, ,0,0,0, ,100000,*EXTERNAL , ,*EXTERNAL , ,0,0,0,13, ,            ,0,10, ,           ,10,10,Y,           ,      , ,20160712, ,0,0,0,         , ,0, ,1,  ,1,0,0,0,0, ,0,0,USD,USD,100,20160712, , , ,SI  ,  ,0,            ,715013, ,0,10,10, , ,100,            , , ,0, ,CHLAAUS     ,0,0,0,0,0,      ,10000000,0,10000000,10000000,10000000,90,  ,0,        ,        ,0,   ,                 ,   , , , ,15:21,0, ,    ,               , , ,10,   , ,      ,                    ,   ,100,1.5, ,0,               ,0,0, , ,   ,      ,0,            ,0,0,0,0,0,0, ,          ,                    ,   ,   ,                         ,   ,D,100000,0,0,0, ,0,0,        ,0,0,0,10, ,  ,  ,  ,Y, , , ,        ,0,        ,0,        ,1,0,        ,20190615,20190615,0, ,0, , , , ,0,0,0,        ,        ,    ,0,        ,0, ,0, ,    ,                    , ,1, , , ,                    ,        ,                    , ,0,0, , ,    ,      ,          ,    ,100,            ,      ,15:21:18,        ,            ,            , , , ,            , ,9000000,11250, ,                    ,0,0, ,  , ,            ,1, , , ,0,0, ,15.21.18,20160715, ,0,1,9000000,11250,     ,  ,   , ,0,  ,         ,               ,     ,     ,0, ,        ,        ,          , ,0,            , ,   ,                              ,0,0, ,0,0,0, ,    ,                              ,                                                                                                                                                                                                                                                                
DBA1,0,5,11,AGF ,      ,      ,20190615,1.5,223616,20160715,17, 90        P,90,90,90,        ,10,10,10,0,10,0,0, ,C   AGY AGY    1.5     06/15/19,   ,S,NN78080     ,   ,20160712, ,9000000,11250,            ,0,999999999,               ,0, ,           ,    , ,0, ,V,152118,20160715, ,0,0,0, ,100000,*EXTERNAL , ,*EXTERNAL , ,0,0,0,13, ,            ,0,10, ,           ,10,10,Y,           ,      , ,20160712, ,0,0,0,         , ,0, ,1,  ,1,0,0,0,0, ,0,0,USD,USD,100,20160712, , , ,SI  ,  ,0,            ,715014, ,0,10,10, , ,100,            , , ,0, ,CQULCUS     ,0,0,0,0,0,      ,10000000,0,10000000,10000000,10000000,90,  ,0,        ,        ,0,   ,                 ,   , , , ,15:21,0, ,    ,               , , ,10,   , ,      ,                    ,   ,100,1.5, ,0,               ,0,0, , ,   ,      ,0,            ,0,0,0,0,0,0, ,          ,                    ,   ,   ,                         ,   ,D,100000,0,0,0, ,0,0,        ,0,0,0,10, ,  ,  ,  ,Y, , , ,        ,0,        ,0,        ,1,0,        ,20190615,20190615,0, ,0, , , , ,0,0,0,        ,        ,    ,0,        ,0, ,0, ,    ,                    , ,1, , , ,                    ,        ,                    , ,0,0, , ,    ,      ,          ,    ,100,            ,      ,15:21:18,        ,            ,            , , , ,            , ,9000000,11250, ,                    ,0,0, ,  , ,            ,1, , , ,0,0, ,15.21.18,20160715, ,0,1,9000000,11250,     ,  ,   , ,0,  ,         ,               ,     ,     ,0, ,        ,        ,          , ,0,            , ,   ,                              ,0,0, ,0,0,0, ,    ,                              ,                                                                                                                                                                                                                                                                
DBA1,0,5,11,AGF ,      ,      ,20190615,1.5,223616,20160715,18, 90        P,90,90,90,        ,10,10,10,0,10,0,0, ,C   AGY AGY    1.5     06/15/19,   ,S,JJ72500     ,   ,20160712, ,9000000,11250,            ,0,999999999,               ,0, ,           ,    , ,0, ,V,152118,20160715, ,0,0,0, ,100000,*EXTERNAL , ,*EXTERNAL , ,0,0,0,13, ,            ,0,10, ,           ,10,10,Y,           ,      , ,20160712, ,0,0,0,         , ,0, ,1,  ,1,0,0,0,0, ,0,0,USD,USD,100,20160712, , , ,SI  ,  ,0,            ,715015, ,0,10,10, , ,100,            , , ,0, ,CSBAFUS     ,0,0,0,0,0,      ,10000000,0,10000000,10000000,10000000,90,  ,0,        ,        ,0,   ,                 ,   , , , ,15:21,0, ,    ,               , , ,10,   , ,      ,                    ,   ,100,1.5, ,0,               ,0,0, , ,   ,      ,0,            ,0,0,0,0,0,0, ,          ,                    ,   ,   ,                         ,   ,D,100000,0,0,0, ,0,0,        ,0,0,0,10, ,  ,  ,  ,Y, , , ,        ,0,        ,0,        ,1,0,        ,20190615,20190615,0, ,0, , , , ,0,0,0,        ,        ,    ,0,        ,0, ,0, ,    ,                    , ,1, , , ,                    ,        ,                    , ,0,0, , ,    ,      ,          ,    ,100,            ,      ,15:21:18,        ,            ,            , , , ,            , ,9000000,11250, ,                    ,0,0, ,  , ,            ,1, , , ,0,0, ,15.21.18,20160715, ,0,1,9000000,11250,     ,  ,   , ,0,  ,         ,               ,     ,     ,0, ,        ,        ,          , ,0,            , ,   ,                              ,0,0, ,0,0,0, ,    ,                              ,                                                                                                                                                                                                                                                                
DBA1,0,5,11,AGF ,      ,      ,20190615,1.5,223616,20160715,19, 90        P,90,90,90,        ,10,10,10,0,10,0,0, ,C   AGY AGY    1.5     06/15/19,   ,S,NN11990     ,   ,20160712, ,9000000,11250,            ,0,999999999,               ,0, ,           ,    , ,0, ,V,152118,20160715, ,0,0,0, ,100000,*EXTERNAL , ,*EXTERNAL , ,0,0,0,13, ,            ,0,10, ,           ,10,10,Y,           ,      , ,20160712, ,0,0,0,         , ,0, ,1,  ,1,0,0,0,0, ,0,0,USD,USD,100,20160712, , , ,SI  ,  ,0,            ,715016, ,0,10,10, , ,100,            , , ,0, ,FKGTCUS     ,0,0,0,0,0,      ,10000000,0,10000000,10000000,10000000,90,  ,0,        ,        ,0,   ,                 ,   , , , ,15:21,0, ,    ,               , , ,10,   , ,      ,                    ,   ,100,1.5, ,0,               ,0,0, , ,   ,      ,0,            ,0,0,0,0,0,0, ,          ,                    ,   ,   ,                         ,   ,D,100000,0,0,0, ,0,0,        ,0,0,0,10, ,  ,  ,  ,Y, , , ,        ,0,        ,0,        ,1,0,        ,20190615,20190615,0, ,0, , , , ,0,0,0,        ,        ,    ,0,        ,0, ,0, ,    ,                    , ,1, , , ,                    ,        ,                    , ,0,0, , ,    ,      ,          ,    ,100,            ,      ,15:21:18,        ,            ,            , , , ,            , ,9000000,11250, ,                    ,0,0, ,  , ,            ,1, , , ,0,0, ,15.21.18,20160715, ,0,1,9000000,11250,     ,  ,   , ,0,  ,         ,               ,     ,     ,0, ,        ,        ,          , ,0,            , ,   ,                              ,0,0, ,0,0,0, ,    ,                              ,                                                                                                                                                                                                                                                                
DMM1,0,5,ABS,ABSF,      ,      ,20501018,0,936RAH9,20160715,20, 90        P,90,90,90,        ,10,10,10,0,10,0,0, ,ABS                     101850 ,   ,P,9999990,   ,20160712, ,9000000,0,            ,0,999999999,               ,0, ,           ,    , ,0, ,V,152119,20160715, ,0,0,0, ,300000,*EXTERNAL , ,*EXTERNAL , ,0,0,0,13, ,            ,0,10, ,           ,10,10,Y,           ,      , ,20160712, ,0,0,0,         , ,0, ,1,  ,1,0,0,0,0, ,0,0,USD,USD,100,20160712, , , ,SI  ,  ,0,            ,715017, ,0,10,10, , ,100,            , , ,0, ,WBUH60      ,0,0,0,0,0,      ,10000000,0,10000000,10000000,10000000,90,  ,0,        ,        ,0,   ,                 ,   , , , ,15:21,0, ,    ,               , , ,10,   , ,      ,                    ,   ,100,           , ,0,               ,0.3075,0, , ,   ,      ,0,            ,0,0,0,0,0,0, ,          ,                    ,   ,   ,                         ,   ,D,300000,0,0,0, ,0,0,        ,0,0,0,10, ,  ,  ,  ,Y, , , ,        ,0,        ,0,        ,1,0,        ,20501018,20501018,0, ,0, , , , ,0,0,0,        ,        ,    ,0,        ,0, ,0, ,    ,                    , ,1, , , ,                    ,        ,                    , ,0,0, , ,    ,      ,          ,    ,100,            ,      ,15:21:19,        ,            ,            , , , ,            , ,9000000,0, ,                    ,0,0, ,  , ,            ,1, , , ,0,0, ,15.21.19,20160715, ,0,1,9000000,0,     ,  ,   , ,0,  ,         ,               ,     ,     ,0, ,        ,        ,          , ,0,            , ,   ,                              ,0,0, ,0,0,0, ,    ,                              ,                                                                                                                                                                                                                                                                
DMM1,0,5,ABS,ABSF,      ,      ,20501018,0,936RAH9,20160715,21, 90        P,90,90,90,        ,10,10,10,0,10,0,0, ,ABS                     101850 ,   ,P,L005050     ,   ,20160712, ,9000000,0,            ,0,999999999,               ,0, ,           ,    , ,0, ,V,152119,20160715, ,0,0,0, ,300000,*EXTERNAL , ,*EXTERNAL , ,0,0,0,13, ,            ,0,10, ,           ,10,10,Y,           ,      , ,20160712, ,0,0,0,         , ,0, ,1,  ,1,0,0,0,0, ,0,0,USD,USD,100,20160712, , , ,SI  ,  ,0,            ,715018, ,0,10,10, , ,100,            , , ,0, ,BBSUIFR     ,0,0,0,0,0,      ,10000000,0,10000000,10000000,10000000,90,  ,0,        ,        ,0,   ,                 ,   , , , ,15:21,0, ,    ,               , , ,10,   , ,      ,                    ,   ,100,           , ,0,               ,0.3075,0, , ,   ,      ,0,            ,0,0,0,0,0,0, ,          ,                    ,   ,   ,                         ,   ,D,300000,0,0,0, ,0,0,        ,0,0,0,10, ,  ,  ,  ,Y, , , ,        ,0,        ,0,        ,1,0,        ,20501018,20501018,0, ,0, , , , ,0,0,0,        ,        ,    ,0,        ,0, ,0, ,    ,                    , ,1, , , ,                    ,        ,                    , ,0,0, , ,    ,      ,          ,    ,100,            ,      ,15:21:19,        ,            ,            , , , ,            , ,9000000,0, ,                    ,0,0, ,  , ,            ,1, , , ,0,0, ,15.21.19,20160715, ,0,1,9000000,0,     ,  ,   , ,0,  ,         ,               ,     ,     ,0, ,        ,        ,          , ,0,            , ,   ,                              ,0,0, ,0,0,0, ,    ,                              ,                                                                                                                                                                                                                                                                
DMM1,0,5,ABS,ABSF,      ,      ,20501018,0,936RAH9,20160715,22, 90        P,90,90,90,        ,10,10,10,0,10,0,0, ,ABS                     101850 ,   ,P,FF22040     ,   ,20160712, ,9000000,0,            ,0,999999999,               ,0, ,           ,    , ,0, ,V,152119,20160715, ,0,0,0, ,300000,*EXTERNAL , ,*EXTERNAL , ,0,0,0,13, ,            ,0,10, ,           ,10,10,Y,           ,      , ,20160712, ,0,0,0,         , ,0, ,1,  ,1,0,0,0,0, ,0,0,USD,USD,100,20160712, , , ,SI  ,  ,0,            ,715019, ,0,10,10, , ,100,            , , ,0, ,BBCBRBR     ,0,0,0,0,0,      ,10000000,0,10000000,10000000,10000000,90,  ,0,        ,        ,0,   ,                 ,   , , , ,15:21,0, ,    ,               , , ,10,   , ,      ,                    ,   ,100,           , ,0,               ,0.3075,0, , ,   ,      ,0,            ,0,0,0,0,0,0, ,          ,                    ,   ,   ,                         ,   ,D,300000,0,0,0, ,0,0,        ,0,0,0,10, ,  ,  ,  ,Y, , , ,        ,0,        ,0,        ,1,0,        ,20501018,20501018,0, ,0, , , , ,0,0,0,        ,        ,    ,0,        ,0, ,0, ,    ,                    , ,1, , , ,                    ,        ,                    , ,0,0, , ,    ,      ,          ,    ,100,            ,      ,15:21:19,        ,            ,            , , , ,            , ,9000000,0, ,                    ,0,0, ,  , ,            ,1, , , ,0,0, ,15.21.19,20160715, ,0,1,9000000,0,     ,  ,   , ,0,  ,         ,               ,     ,     ,0, ,        ,        ,          , ,0,            , ,   ,                              ,0,0, ,0,0,0, ,    ,                              ,                                                                                                                                                                                                                                                                
DMM1,0,5,ABS,ABSF,      ,      ,20501018,0,936RAH9,20160715,23, 90        P,90,90,90,        ,10,10,10,0,10,0,0, ,ABS                     101850 ,   ,P,CC35480     ,   ,20160712, ,9000000,0,            ,0,999999999,               ,0, ,           ,    , ,0, ,V,152119,20160715, ,0,0,0, ,300000,*EXTERNAL , ,*EXTERNAL , ,0,0,0,13, ,            ,0,10, ,           ,10,10,Y,           ,      , ,20160712, ,0,0,0,         , ,0, ,1,  ,1,0,0,0,0, ,0,0,USD,USD,100,20160712, , , ,SI  ,  ,0,            ,715020, ,0,10,10, , ,100,            , , ,0, ,BBOFAUS     ,0,0,0,0,0,      ,10000000,0,10000000,10000000,10000000,90,  ,0,        ,        ,0,   ,                 ,   , , , ,15:21,0, ,    ,               , , ,10,   , ,      ,                    ,   ,100,           , ,0,               ,0.3075,0, , ,   ,      ,0,            ,0,0,0,0,0,0, ,          ,                    ,   ,   ,                         ,   ,D,300000,0,0,0, ,0,0,        ,0,0,0,10, ,  ,  ,  ,Y, , , ,        ,0,        ,0,        ,1,0,        ,20501018,20501018,0, ,0, , , , ,0,0,0,        ,        ,    ,0,        ,0, ,0, ,    ,                    , ,1, , , ,                    ,        ,                    , ,0,0, , ,    ,      ,          ,    ,100,            ,      ,15:21:19,        ,            ,            , , , ,            , ,9000000,0, ,                    ,0,0, ,  , ,            ,1, , , ,0,0, ,15.21.19,20160715, ,0,1,9000000,0,     ,  ,   , ,0,  ,         ,               ,     ,     ,0, ,        ,        ,          , ,0,            , ,   ,                              ,0,0, ,0,0,0, ,    ,                              ,                                                                                                                                                                                                                                                                
DMM1,0,5,ABS,ABSF,      ,      ,20501018,0,936RAH9,20160715,24, 90        P,90,90,90,        ,10,10,10,0,10,0,0, ,ABS                     101850 ,   ,P,FF87720     ,   ,20160712, ,9000000,0,            ,0,999999999,               ,0, ,           ,    , ,0, ,V,152119,20160715, ,0,0,0, ,300000,*EXTERNAL , ,*EXTERNAL , ,0,0,0,13, ,            ,0,10, ,           ,10,10,Y,           ,      , ,20160712, ,0,0,0,         , ,0, ,1,  ,1,0,0,0,0, ,0,0,USD,USD,100,20160712, , , ,SI  ,  ,0,            ,715021, ,0,10,10, , ,100,            , , ,0, ,CHLAAUS     ,0,0,0,0,0,      ,10000000,0,10000000,10000000,10000000,90,  ,0,        ,        ,0,   ,                 ,   , , , ,15:21,0, ,    ,               , , ,10,   , ,      ,                    ,   ,100,           , ,0,               ,0.3075,0, , ,   ,      ,0,            ,0,0,0,0,0,0, ,          ,                    ,   ,   ,                         ,   ,D,300000,0,0,0, ,0,0,        ,0,0,0,10, ,  ,  ,  ,Y, , , ,        ,0,        ,0,        ,1,0,        ,20501018,20501018,0, ,0, , , , ,0,0,0,        ,        ,    ,0,        ,0, ,0, ,    ,                    , ,1, , , ,                    ,        ,                    , ,0,0, , ,    ,      ,          ,    ,100,            ,      ,15:21:19,        ,            ,            , , , ,            , ,9000000,0, ,                    ,0,0, ,  , ,            ,1, , , ,0,0, ,15.21.19,20160715, ,0,1,9000000,0,     ,  ,   , ,0,  ,         ,               ,     ,     ,0, ,        ,        ,          , ,0,            , ,   ,                              ,0,0, ,0,0,0, ,    ,                              ,                                                                                                                                                                                                                                                                
